image,modal,split,image_path,mask_path,width,height,scale,global_hfr,full_power,high_power,interior_hfr,boundary_hfr,near_background_hfr,interior_freq_std,boundary_freq_std,near_background_freq_std,boundary_freq_gap,interior_points,boundary_points,near_background_points
gas_25340,WL,train,dataset\WL\train\images\gas_25340.jpg,dataset\WL\train\masks\gas_25340.png,1081,935,0.145294189453125,0.00010891326225155865,1071883796.5114954,116742.36103265281,8.287057267611165e-05,0.0001261937512344201,0.00016355325945780706,5.5711716876734755e-05,0.00012112689962973421,0.00018490431699879137,8.068268678169541e-05,256,256,256
gas_25351,WL,train,dataset\WL\train\images\gas_25351.jpg,dataset\WL\train\masks\gas_25351.png,1082,935,0.35650634765625,6.938184038061225e-05,1176684767.9650598,81640.55474924954,0.0001853646857414443,0.0003223432058304137,0.0002780417555535481,0.00019426255628763708,0.0002172717103134166,0.00014146511992828674,0.000181279970365835,256,256,256
gas_25354,WL,train,dataset\WL\train\images\gas_25354.jpg,dataset\WL\train\masks\gas_25354.png,1081,934,0.1416015625,8.300054582817529e-05,992096919.9897885,82344.585873604,0.000166423232416524,0.00019519441352582842,0.00020698660513806478,0.0001271446576177546,0.00018254566409721366,0.0001905705291350303,4.0563372721540776e-05,256,256,256
gas_25357,WL,train,dataset\WL\train\images\gas_25357.jpg,dataset\WL\train\masks\gas_25357.png,1079,934,0.3732147216796875,3.5990623738644704e-05,626240416.5841445,22538.783203212057,7.002470324644642e-05,0.00018723306345712256,0.0002550361320595707,5.936436632521673e-05,0.0001706320988832755,0.0002638616464401342,0.00018501142881312426,256,256,256
gas_25369,WL,train,dataset\WL\train\images\gas_25369.jpg,dataset\WL\train\masks\gas_25369.png,565,478,0.13836669921875,0.0001675517419052758,749133621.5464206,125518.64320991041,0.0002790954617574215,0.000359397388505967,0.000376828575494683,8.898783387633871e-05,0.0001804392947257673,0.00019747326952464266,9.773311373726149e-05,256,256,256
gas_25372,WL,train,dataset\WL\train\images\gas_25372.jpg,dataset\WL\train\masks\gas_25372.png,1080,935,0.322418212890625,3.333949299492784e-05,1280060270.695148,42676.56042792632,5.271327614987323e-05,9.88447865666508e-05,0.00010157866586319651,7.138913584955387e-05,0.00010580583418804723,0.00011272775440402675,4.8865389713323285e-05,256,256,256
gas_25375,WL,train,dataset\WL\train\images\gas_25375.jpg,dataset\WL\train\masks\gas_25375.png,1082,934,0.127105712890625,0.00010132808796220573,872133924.5781779,88371.66302448131,6.219629774486015e-05,0.000120352084503571,0.00016840448975387773,6.272116920873583e-05,0.00014864005509151993,0.00019430766742997618,0.00010620819200901758,256,256,256
gas_25380,WL,train,dataset\WL\train\images\gas_25380.jpg,dataset\WL\train\masks\gas_25380.png,1080,935,0.1219024658203125,3.29648949163189e-05,1139716623.42496,37570.6387255856,8.686172835084312e-05,0.00017818547103971757,0.00019645502645306584,7.970232530300557e-05,0.00018738336318026695,0.00020534818910927872,0.00010959329810222272,256,256,256
gas_25382,WL,train,dataset\WL\train\images\gas_25382.jpg,dataset\WL\train\masks\gas_25382.png,1081,934,0.21270751953125,0.00014613714256418817,366557673.5987697,53567.691004700566,0.00014371596014012733,0.00015093590690943044,0.00018264281230576966,0.00012067386522006278,0.00013309849968633333,0.00015587260521281402,3.892685216564233e-05,256,256,256
gas_25389,WL,train,dataset\WL\train\images\gas_25389.jpg,dataset\WL\train\masks\gas_25389.png,565,480,0.11077880859375,2.4210289528628093e-05,1164820345.198923,28200.637806102448,6.107263459814347e-05,5.603434375479242e-05,6.335276902744689e-05,2.7392492159124657e-05,5.070345290264208e-05,7.861892844299833e-05,1.2356716116005526e-05,256,256,256
gas_25393,WL,train,dataset\WL\train\images\gas_25393.jpg,dataset\WL\train\masks\gas_25393.png,533,478,0.0512847900390625,9.204705144615393e-05,945694869.0055826,87048.42425972066,8.777226064189268e-05,0.00013622490222486543,0.00016094689544770397,6.58260899524888e-05,0.00013837921229328877,0.0001917621536220856,7.317463480581128e-05,256,256,256
gas_25404,WL,train,dataset\WL\train\images\gas_25404.jpg,dataset\WL\train\masks\gas_25404.png,568,480,0.2923431396484375,1.4246468802999927e-05,844195457.6121799,12026.804250506168,3.606171844572332e-05,7.287552503212083e-05,6.614054237364963e-05,4.816198319306093e-05,8.845345311877024e-05,8.667047637358586e-05,4.354878924486871e-05,256,256,256
gas_25409,WL,train,dataset\WL\train\images\gas_25409.jpg,dataset\WL\train\masks\gas_25409.png,942,814,0.4274139404296875,4.321410896573776e-05,939696708.904452,40608.155973342145,6.538653553144104e-05,0.00011562830534619773,0.00011744174427860525,6.557685819714097e-05,0.0001267870415973382,0.00016729645075046928,5.205520874716421e-05,256,256,256
gas_25410,WL,train,dataset\WL\train\images\gas_25410.jpg,dataset\WL\train\masks\gas_25410.png,431,367,0.2433013916015625,1.961384805521137e-05,901613649.1011149,17684.113117973928,1.689698311799748e-05,1.9540777208801487e-05,3.0599680707970496e-05,9.77747865101499e-06,1.3489835177019698e-05,3.375529240609525e-05,1.3702697589973015e-05,256,256,256
gas_25411,WL,train,dataset\WL\train\images\gas_25411.jpg,dataset\WL\train\masks\gas_25411.png,433,367,0.0604705810546875,2.3957301930835705e-05,1384114671.9608765,33159.65310306633,2.3881069185268345e-05,2.49147337554536e-05,2.2393771115173675e-05,1.2017613814290149e-05,1.1577422083471138e-05,1.3368785500271808e-05,3.5546272104651787e-06,256,256,256
gas_25419,WL,train,dataset\WL\train\images\gas_25419.jpg,dataset\WL\train\masks\gas_25419.png,531,478,0.10443115234375,5.0025903580236474e-05,695192143.8334178,34777.615157148444,7.87143293252468e-05,0.00012338070271488018,0.00010163443153067164,7.327801488692248e-05,9.884140354218105e-05,7.803872924012011e-05,6.641264457384192e-05,256,256,256
gas_25444,WL,train,dataset\WL\train\images\gas_25444.jpg,dataset\WL\train\masks\gas_25444.png,514,481,0.271575927734375,8.849448278935752e-05,707537222.3886813,62613.140549504984,0.00011992752347196297,0.00016180037655365678,0.00018686460594637182,6.284750571913186e-05,0.00012282196167400574,0.00012783101018586955,6.693708247440885e-05,256,256,256
gas_25446,WL,train,dataset\WL\train\images\gas_25446.jpg,dataset\WL\train\masks\gas_25446.png,1111,934,0.0898284912109375,0.0002113069338817617,795796024.558185,168157.2179446852,9.688680094141973e-05,7.623593426205107e-05,7.189699361528082e-05,3.2798900740416634e-05,3.0365957256823286e-05,3.1475565180343375e-05,2.498980732613891e-05,256,256,256
gas_25447,WL,train,dataset\WL\train\images\gas_25447.jpg,dataset\WL\train\masks\gas_25447.png,531,480,0.239593505859375,1.2937592968045908e-05,997498646.5547708,12905.231475302313,3.0116056661647597e-05,6.429993148331926e-05,8.383339569460852e-05,2.109595788996195e-05,5.409003498456118e-05,9.103483251884348e-05,5.371733903296092e-05,256,256,256
gas_25448,WL,train,dataset\WL\train\images\gas_25448.jpg,dataset\WL\train\masks\gas_25448.png,531,478,0.2282257080078125,2.163324093608439e-05,1037760234.8704033,22450.11719483896,3.293148250469392e-05,5.650560651048527e-05,8.22304047320546e-05,1.913201409573085e-05,4.142953703593981e-05,7.958831890885734e-05,4.9298922227360675e-05,256,256,256
gas_25452,WL,train,dataset\WL\train\images\gas_25452.jpg,dataset\WL\train\masks\gas_25452.png,432,367,0.0184783935546875,3.568331847853543e-05,1006042944.5068823,35898.95079192263,5.727402220589064e-05,8.137233288195279e-05,9.309865651477796e-05,1.5658154021756552e-05,5.331243542708549e-05,7.85698946829726e-05,3.5824634308887324e-05,256,256,256
gas_25455,WL,train,dataset\WL\train\images\gas_25455.jpg,dataset\WL\train\masks\gas_25455.png,433,367,0.05120849609375,2.2397025337190756e-05,1143136323.6525028,25602.853204708197,4.384080665060501e-05,8.00191447470361e-05,9.553245902602412e-05,4.1038351837115495e-05,8.85179855849488e-05,0.00010643604582496257,5.169165237541911e-05,256,256,256
gas_25462,WL,train,dataset\WL\train\images\gas_25462.jpg,dataset\WL\train\masks\gas_25462.png,433,367,0.066436767578125,2.057109613606724e-05,1328733727.3774698,27333.50924511689,9.318423842780282e-05,0.00012371176117118412,0.0001244084255065272,7.058983304619314e-05,0.00011569196565085111,0.00012353197045922117,3.122418707872439e-05,256,256,256
gas_25470,WL,train,dataset\WL\train\images\gas_25470.jpg,dataset\WL\train\masks\gas_25470.png,1088,934,0.1094512939453125,0.00022593365273610442,565627371.0475662,127794.25802829649,0.00017089980392269764,0.00024579610500831373,0.00027824773552123996,9.602497275734484e-05,0.00017497928484156336,0.0002441805788079569,0.00010734793159854233,256,256,256
gas_25478,WL,train,dataset\WL\train\images\gas_25478.jpg,dataset\WL\train\masks\gas_25478.png,515,479,0.1707611083984375,6.754527921402173e-05,949333430.749158,64122.99164715704,3.787933399902139e-05,3.202791710443425e-05,3.0392254949341115e-05,8.966315476596534e-06,9.131950919740287e-06,9.54237998063262e-06,7.487079049680272e-06,256,256,256
gas_25479,WL,train,dataset\WL\train\images\gas_25479.jpg,dataset\WL\train\masks\gas_25479.png,515,479,0.2046051025390625,8.76214681782346e-05,793646680.604937,69540.487369387,6.257028828075564e-05,0.00016257687535433692,0.0001816979838100738,3.487047974293919e-05,0.00019832291093472662,0.00021241358891947355,0.00011912769552931817,256,256,256
gas_25481,WL,train,dataset\WL\train\images\gas_25481.jpg,dataset\WL\train\masks\gas_25481.png,515,479,0.1937408447265625,8.949713272227032e-05,691494651.594556,61886.78861049805,9.672928291041682e-05,9.120740837829288e-05,9.212565411801738e-05,9.130038043529166e-05,9.967246706055872e-05,0.00011141003877981693,6.440120271848442e-06,256,256,256
gas_25486,WL,train,dataset\WL\train\images\gas_25486.jpg,dataset\WL\train\masks\gas_25486.png,1112,935,0.2731781005859375,0.00028138288023167005,568637377.7962322,160004.82317168813,9.115063883921356e-05,0.00018426343472678926,0.00025217712395985065,9.406635302825018e-05,0.00021601906992194865,0.00035446592207570506,0.0001610264851206371,256,256,256
gas_25487,WL,train,dataset\WL\train\images\gas_25487.jpg,dataset\WL\train\masks\gas_25487.png,515,479,0.1665191650390625,3.231428131798783e-05,728756752.1808535,23549.25070235524,0.00016605934824250482,0.00026810286616269966,0.00025889316117295503,0.00015240500623295872,0.00023167335041384882,0.0002506912161747903,0.00011125322290993946,256,256,256
gas_25490,WL,train,dataset\WL\train\images\gas_25490.jpg,dataset\WL\train\masks\gas_25490.png,1134,934,0.157562255859375,0.0002683956884087608,824953190.0102423,221413.87933780227,9.397887152345575e-05,9.72376372215852e-05,9.260055255996935e-05,4.847150118443481e-05,6.111472765492407e-05,5.899162853480093e-05,7.895850359745284e-06,256,256,256
gas_25491,WL,train,dataset\WL\train\images\gas_25491.jpg,dataset\WL\train\masks\gas_25491.png,1087,934,0.1893768310546875,0.00014866920522434797,713875754.4521031,106131.34104332596,9.336794937679681e-05,0.00014072461163277647,0.00016219468567202485,8.290922317471574e-05,9.055325211567918e-05,0.00011225136811577917,6.882673629522804e-05,256,256,256
gas_25492,WL,train,dataset\WL\train\images\gas_25492.jpg,dataset\WL\train\masks\gas_25492.png,1087,934,0.2165374755859375,0.00012292427072404594,849019461.5343637,104365.09813963385,7.835157320914994e-05,0.00013158655039152638,0.00014589216860381242,8.733565707084481e-05,9.946687530682881e-05,0.00010816099810895786,6.754059539466248e-05,256,256,256
gas_25493,WL,train,dataset\WL\train\images\gas_25493.jpg,dataset\WL\train\masks\gas_25493.png,1089,934,0.1165618896484375,0.00017296652349441683,763955373.3201692,132138.70502806903,0.00010822679120618049,0.00010654141422337468,9.263169008716375e-05,7.006385323089373e-05,8.696515057650698e-05,8.481257892116357e-05,1.559510111901674e-05,256,256,256
gas_25500,WL,train,dataset\WL\train\images\gas_25500.jpg,dataset\WL\train\masks\gas_25500.png,1088,934,0.2599334716796875,0.00014544002324231152,604635549.2219914,87938.20833197422,0.00011287674281044924,0.00024291289213796238,0.0003091943508756192,8.624002418383136e-05,0.0001713303706138213,0.00025400523829023695,0.00019631760806516994,256,256,256
gas_25504,WL,train,dataset\WL\train\images\gas_25504.jpg,dataset\WL\train\masks\gas_25504.png,1113,934,0.2498626708984375,0.00015453663024333317,870534004.6163169,134529.39158563985,7.640371000003218e-05,0.00010619149612375825,0.000114247141784012,7.14144876331016e-05,7.330566526716672e-05,8.207731706216573e-05,3.7843431783979824e-05,256,256,256
gas_25507,WL,train,dataset\WL\train\images\gas_25507.jpg,dataset\WL\train\masks\gas_25507.png,1088,934,0.3299407958984375,0.0002583396902749422,443249266.44705904,114508.87820852855,0.00021114787006439,0.0003736920173640377,0.0003944420716379993,0.00019646636014956963,0.00034423758377647866,0.0003866936242081594,0.0001832942015736093,256,256,256
gas_25511,WL,train,dataset\WL\train\images\gas_25511.jpg,dataset\WL\train\masks\gas_25511.png,514,481,0.090789794921875,4.069301175025014e-05,709812000.381392,28884.388071988542,0.00010279384337907208,8.891076938297789e-05,6.967272397236687e-05,6.714576362300917e-05,6.465446006045099e-05,5.975509659250799e-05,3.312111940670521e-05,256,256,256
gas_25514,WL,train,dataset\WL\train\images\gas_25514.jpg,dataset\WL\train\masks\gas_25514.png,515,479,0.0854949951171875,2.5476648064093595e-05,985982111.35188,25119.519248403787,5.797384725100751e-05,3.527379497064363e-05,2.8712367179118265e-05,3.001828226622079e-05,1.7285210696535785e-05,1.9325445894606518e-05,2.9261480071889248e-05,256,256,256
gas_25524,WL,train,dataset\WL\train\images\gas_25524.jpg,dataset\WL\train\masks\gas_25524.png,1133,935,0.4037933349609375,0.00022151497769266358,767647769.8263747,170045.47860891232,0.00013635497135290018,0.0008033923144045025,0.0016609441186425209,0.00025214317717028504,0.001635671391014639,0.0031575577646515596,0.0015245891472896208,256,256,256
gas_25556,WL,train,dataset\WL\train\images\gas_25556.jpg,dataset\WL\train\masks\gas_25556.png,432,368,0.1028289794921875,5.325368198607659e-05,605533156.0791695,32246.870125865375,5.842291843058238e-05,8.513160246953152e-05,0.00012008576025616375,2.8061512757024263e-05,0.00011509723878218612,0.0002204742244967164,6.166284182558138e-05,256,256,256
gas_25563,WL,train,dataset\WL\train\images\gas_25563.jpg,dataset\WL\train\masks\gas_25563.png,1089,934,0.3462371826171875,7.403345656713539e-05,1496363879.1047134,110780.99025232904,4.029756427247146e-05,4.442743872742021e-05,6.679508930498669e-05,4.775264931805721e-05,4.727857503934127e-05,6.495826242890098e-05,2.6497525032515233e-05,256,256,256
gas_25567,WL,train,dataset\WL\train\images\gas_25567.jpg,dataset\WL\train\masks\gas_25567.png,1112,934,0.1192626953125,0.00027008195078548027,814730796.5426221,220044.08289523958,0.00011927166372385348,0.00014525840284547383,0.0001903564727220497,4.1411262836653186e-05,7.889449053088133e-05,0.0001295551166575006,7.10848089981962e-05,256,256,256
gas_25581,WL,train,dataset\WL\train\images\gas_25581.jpg,dataset\WL\train\masks\gas_25581.png,944,814,0.1334075927734375,4.161231862423833e-05,736706554.7087426,30656.067887105062,6.833974410752633e-05,5.7384135650373324e-05,4.621009561441223e-05,4.723801927395121e-05,4.923558071828094e-05,4.104271172922888e-05,2.2129648493114098e-05,256,256,256
gas_25582,WL,train,dataset\WL\train\images\gas_25582.jpg,dataset\WL\train\masks\gas_25582.png,515,479,0.110992431640625,5.280875926120306e-05,664852561.7940177,35110.03887997441,6.918838157698968e-05,5.607872952592718e-05,6.74401185266645e-05,3.824335758370391e-05,3.758616323487953e-05,6.012137342296922e-05,2.447104105179982e-05,256,256,256
gas_25593,WL,train,dataset\WL\train\images\gas_25593.jpg,dataset\WL\train\masks\gas_25593.png,433,367,0.158782958984375,1.8232454685414e-05,1315225794.7686584,23979.794704207176,6.219255158986523e-05,5.6330666543865225e-05,5.945732982746235e-05,3.202729435467458e-05,5.590160901115842e-05,9.218751557230064e-05,8.98854832959713e-06,256,256,256
gas_25606,WL,train,dataset\WL\train\images\gas_25606.jpg,dataset\WL\train\masks\gas_25606.png,1088,934,0.0976715087890625,0.00017885298122479804,750074647.9563247,134153.08692812955,8.730270425697248e-05,0.00014810578444390279,0.00018440436645354513,5.948815062331753e-05,0.0001379711394271338,0.0001869709359057063,9.710166219657265e-05,256,256,256
gas_25618,WL,train,dataset\WL\train\images\gas_25618.jpg,dataset\WL\train\masks\gas_25618.png,515,479,0.1929931640625,6.028805240863465e-05,1084669836.3482356,65392.6319398276,4.3635655207682216e-05,7.327900914103203e-05,8.428396643826226e-05,2.14242062886294e-05,5.236498565438559e-05,6.43933107401101e-05,4.064831123058004e-05,256,256,256
gas_25619,WL,train,dataset\WL\train\images\gas_25619.jpg,dataset\WL\train\masks\gas_25619.png,515,479,0.2059173583984375,6.147587820146718e-05,1005343347.5808995,61804.36518653867,5.181430779893738e-05,7.605602734045639e-05,9.001949908073089e-05,3.009966994241823e-05,3.8458928922376665e-05,8.364423390937806e-05,3.820519128179351e-05,256,256,256
gas_25623,WL,train,dataset\WL\train\images\gas_25623.jpg,dataset\WL\train\masks\gas_25623.png,433,367,0.256011962890625,5.087193137279205e-05,1245850979.6008306,63378.8455349792,8.614506908101624e-05,0.00011530613097608115,0.00022061684074587513,6.0665856814678665e-05,0.0001295001920634632,0.0001948940495505501,0.0001344717716648589,256,256,256
gas_25627,WL,train,dataset\WL\train\images\gas_25627.jpg,dataset\WL\train\masks\gas_25627.png,515,479,0.15228271484375,4.028397942213334e-05,524948570.62852764,21147.01741687792,8.348367298778605e-05,0.00026715968321436843,0.0003253068044829961,9.797588446122675e-05,0.0003834381634355159,0.0005420784641310673,0.00024182313149521004,256,256,256
gas_25643,WL,train,dataset\WL\train\images\gas_25643.jpg,dataset\WL\train\masks\gas_25643.png,432,369,0.438140869140625,4.676088326803895e-05,601855212.2640833,28143.281324941603,0.00011896084071512356,0.00014740560911799273,0.00015690088878107436,8.615999495076772e-05,0.0001571469807935657,0.00019142426855108628,3.79400480659508e-05,256,256,256
