image,modal,split,image_path,mask_path,width,height,scale,global_hfr,full_power,high_power
gas_25704,WL,train,dataset\WL\train\images\gas_25704.jpg,dataset\WL\train\masks\gas_25704.png,515,479,0.0891876220703125,0.00010708811473916107,548874503.9014531,58777.93585119893
gas_25705,WL,train,dataset\WL\train\images\gas_25705.jpg,dataset\WL\train\masks\gas_25705.png,515,479,0.0483856201171875,5.1776997144696e-05,806272921.4503957,41746.39075178284
gas_25709,WL,train,dataset\WL\train\images\gas_25709.jpg,dataset\WL\train\masks\gas_25709.png,515,479,0.25048828125,4.759753159652876e-05,721252074.3979703,34329.8184002193
gas_25714,WL,train,dataset\WL\train\images\gas_25714.jpg,dataset\WL\train\masks\gas_25714.png,515,479,0.0662841796875,6.204068837199731e-05,693478716.8297731,43023.89696344852
gas_25717,WL,train,dataset\WL\train\images\gas_25717.jpg,dataset\WL\train\masks\gas_25717.png,514,481,0.1006317138671875,3.864441916354245e-05,704661747.6183006,27231.24394347597
gas_25723,WL,train,dataset\WL\train\images\gas_25723.jpg,dataset\WL\train\masks\gas_25723.png,432,368,0.0939483642578125,7.475294260936558e-05,895782692.7277817,66962.39221994282
gas_25725,WL,train,dataset\WL\train\images\gas_25725.jpg,dataset\WL\train\masks\gas_25725.png,514,481,0.483428955078125,4.784140511402748e-05,702217175.7014074,33595.05638075925
gas_25731,WL,train,dataset\WL\train\images\gas_25731.jpg,dataset\WL\train\masks\gas_25731.png,514,481,0.24798583984375,2.0661363700867726e-05,841212548.147574,17380.59840701073
gas_25740,WL,train,dataset\WL\train\images\gas_25740.jpg,dataset\WL\train\masks\gas_25740.png,515,479,0.0652618408203125,3.2291948271451426e-05,1058348586.2119491,34176.13779912001
gas_25741,WL,train,dataset\WL\train\images\gas_25741.jpg,dataset\WL\train\masks\gas_25741.png,515,479,0.076263427734375,2.8450184428594538e-05,925402721.2347249,26327.878089851183
gas_25744,WL,train,dataset\WL\train\images\gas_25744.jpg,dataset\WL\train\masks\gas_25744.png,432,368,0.09283447265625,7.97360076870134e-05,895948286.9055283,71439.3394918657
gas_25747,WL,train,dataset\WL\train\images\gas_25747.jpg,dataset\WL\train\masks\gas_25747.png,515,479,0.1802215576171875,4.1018053947011517e-05,705806954.0692352,28950.82771818777
gas_25749,WL,train,dataset\WL\train\images\gas_25749.jpg,dataset\WL\train\masks\gas_25749.png,432,368,0.25335693359375,7.357295772689541e-05,730001876.7172011,53708.39721626895
gas_25756,WL,train,dataset\WL\train\images\gas_25756.jpg,dataset\WL\train\masks\gas_25756.png,515,479,0.197265625,4.081607876821596e-05,695093854.4473664,28371.005514426546
gas_25761,WL,train,dataset\WL\train\images\gas_25761.jpg,dataset\WL\train\masks\gas_25761.png,515,479,0.4248504638671875,3.802337033383582e-05,729356403.8092427,27732.58864739354
gas_25769,WL,train,dataset\WL\train\images\gas_25769.jpg,dataset\WL\train\masks\gas_25769.png,430,365,0.4100341796875,6.453103446119862e-05,773968133.2243289,49944.96427696873
gas_25771,WL,train,dataset\WL\train\images\gas_25771.jpg,dataset\WL\train\masks\gas_25771.png,430,366,0.351593017578125,8.222867251064521e-05,807299270.138685,66383.14730231682
gas_25772,WL,train,dataset\WL\train\images\gas_25772.jpg,dataset\WL\train\masks\gas_25772.png,430,366,0.3990325927734375,0.00013735934452443674,497031146.7404844,68271.87252450208
gas_25773,WL,train,dataset\WL\train\images\gas_25773.jpg,dataset\WL\train\masks\gas_25773.png,515,479,0.0335693359375,7.133837514680854e-05,938625965.0563939,66960.05121772824
gas_25792,WL,train,dataset\WL\train\images\gas_25792.jpg,dataset\WL\train\masks\gas_25792.png,515,479,0.1814117431640625,2.7844788856118428e-05,895910428.7160935,24946.436721594164
gas_25806,WL,train,dataset\WL\train\images\gas_25806.jpg,dataset\WL\train\masks\gas_25806.png,514,481,0.0860595703125,5.2849865626299225e-05,757311314.9947864,40023.80123475043
gas_25814,WL,train,dataset\WL\train\images\gas_25814.jpg,dataset\WL\train\masks\gas_25814.png,515,479,0.3091278076171875,3.459270815394837e-05,688460357.4713724,23815.708221570152
gas_25822,WL,train,dataset\WL\train\images\gas_25822.jpg,dataset\WL\train\masks\gas_25822.png,432,368,0.14471435546875,8.124614777256609e-05,750528283.058639,60977.5317928725
gas_25823,WL,train,dataset\WL\train\images\gas_25823.jpg,dataset\WL\train\masks\gas_25823.png,432,369,0.1061553955078125,0.0001016112690346397,921204806.0776626,93604.78938636047
gas_25825,WL,train,dataset\WL\train\images\gas_25825.jpg,dataset\WL\train\masks\gas_25825.png,432,368,0.20843505859375,8.503034170648146e-05,845725805.1006842,71912.35419770032
gas_25829,WL,train,dataset\WL\train\images\gas_25829.jpg,dataset\WL\train\masks\gas_25829.png,515,479,0.358978271484375,3.156114001246942e-05,1164550855.9260595,36754.55261552346
gas_25831,WL,train,dataset\WL\train\images\gas_25831.jpg,dataset\WL\train\masks\gas_25831.png,432,367,0.10693359375,5.5838197464269345e-05,1075149746.914571,60034.42387187503
gas_25850,WL,train,dataset\WL\train\images\gas_25850.jpg,dataset\WL\train\masks\gas_25850.png,515,479,0.18218994140625,5.434496694838453e-05,678206692.1697192,36857.12027013659
gas_25856,WL,train,dataset\WL\train\images\gas_25856.jpg,dataset\WL\train\masks\gas_25856.png,514,481,0.7328338623046875,2.591464036809755e-05,958072611.247489,24828.10716700281
gas_25859,WL,train,dataset\WL\train\images\gas_25859.jpg,dataset\WL\train\masks\gas_25859.png,514,481,0.8178253173828125,2.7251402707806477e-05,955298927.1636444,26033.23577047196
gas_25860,WL,train,dataset\WL\train\images\gas_25860.jpg,dataset\WL\train\masks\gas_25860.png,514,481,0.7525634765625,3.2389518841840935e-05,938543072.7248906,30398.95853790213
gas_25865,WL,train,dataset\WL\train\images\gas_25865.jpg,dataset\WL\train\masks\gas_25865.png,430,366,0.1072235107421875,8.621556589997834e-05,798923605.0577472,68879.65072090448
gas_25867,WL,train,dataset\WL\train\images\gas_25867.jpg,dataset\WL\train\masks\gas_25867.png,430,366,0.1213836669921875,7.29040369941254e-05,761922582.1571398,55547.23211624367
gas_25868,WL,train,dataset\WL\train\images\gas_25868.jpg,dataset\WL\train\masks\gas_25868.png,515,479,0.208465576171875,5.551342286463987e-05,993914869.9844058,55175.616468897875
gas_25871,WL,train,dataset\WL\train\images\gas_25871.jpg,dataset\WL\train\masks\gas_25871.png,515,479,0.163116455078125,3.8747523906160635e-05,1034417236.707359,40081.10660826301
gas_25883,WL,train,dataset\WL\train\images\gas_25883.jpg,dataset\WL\train\masks\gas_25883.png,514,481,0.6847381591796875,1.8950394560194985e-05,969121862.9280432,18365.24167939762
gas_25901,WL,train,dataset\WL\train\images\gas_25901.jpg,dataset\WL\train\masks\gas_25901.png,514,481,0.1765899658203125,4.008283131436376e-05,931209874.0056287,37325.52829803755
gas_25911,WL,train,dataset\WL\train\images\gas_25911.jpg,dataset\WL\train\masks\gas_25911.png,515,479,0.1234283447265625,4.981567789387015e-05,1136688297.8399074,56624.89811092437
gas_25912,WL,train,dataset\WL\train\images\gas_25912.jpg,dataset\WL\train\masks\gas_25912.png,432,368,0.0789337158203125,9.117508628133054e-05,586838728.1150327,53505.07166911438
gas_25913,WL,train,dataset\WL\train\images\gas_25913.jpg,dataset\WL\train\masks\gas_25913.png,515,479,0.056121826171875,4.3067640602962454e-05,1003019366.9432987,43197.67761332491
gas_25929,WL,train,dataset\WL\train\images\gas_25929.jpg,dataset\WL\train\masks\gas_25929.png,430,366,0.2397918701171875,0.0001624066266265909,760895017.9914802,123574.3930889755
gas_25931,WL,train,dataset\WL\train\images\gas_25931.jpg,dataset\WL\train\masks\gas_25931.png,514,481,0.0299530029296875,4.799535856597164e-05,873502733.5116034,41924.076903245776
gas_25935,WL,train,dataset\WL\train\images\gas_25935.jpg,dataset\WL\train\masks\gas_25935.png,430,367,0.097686767578125,8.900602829944007e-05,902746296.627082,80349.86242480479
gas_25937,WL,train,dataset\WL\train\images\gas_25937.jpg,dataset\WL\train\masks\gas_25937.png,430,365,0.055816650390625,9.84974536289231e-05,876997619.9844369,86382.032407093
gas_25946,WL,train,dataset\WL\train\images\gas_25946.jpg,dataset\WL\train\masks\gas_25946.png,429,366,0.0340423583984375,9.679656282294485e-05,912229636.5156786,88300.69331994203
gas_25952,WL,train,dataset\WL\train\images\gas_25952.jpg,dataset\WL\train\masks\gas_25952.png,549,481,0.1423492431640625,0.00010374063469287846,472792841.83055764,49047.82948975175
gas_25958,WL,train,dataset\WL\train\images\gas_25958.jpg,dataset\WL\train\masks\gas_25958.png,514,481,0.1410369873046875,5.4847400863021906e-05,913717452.37481,50115.02738594033
gas_25968,WL,train,dataset\WL\train\images\gas_25968.jpg,dataset\WL\train\masks\gas_25968.png,550,479,0.09124755859375,3.5639439811444895e-05,1061079335.5230141,37816.2731135404
gas_25972,WL,train,dataset\WL\train\images\gas_25972.jpg,dataset\WL\train\masks\gas_25972.png,432,367,0.4078369140625,9.25919851276154e-05,599451580.5679659,55504.41183267464
gas_25980,WL,train,dataset\WL\train\images\gas_25980.jpg,dataset\WL\train\masks\gas_25980.png,430,365,0.1403656005859375,0.00011576480959283876,1021506378.6327105,118254.49142028598
gas_25981,WL,train,dataset\WL\train\images\gas_25981.jpg,dataset\WL\train\masks\gas_25981.png,430,365,0.0924835205078125,6.001076409791264e-05,1025288040.1598154,61528.31871044186
gas_25983,WL,train,dataset\WL\train\images\gas_25983.jpg,dataset\WL\train\masks\gas_25983.png,430,366,0.093994140625,9.423574437671536e-05,975589771.7734408,91935.42834938005
gas_25985,WL,train,dataset\WL\train\images\gas_25985.jpg,dataset\WL\train\masks\gas_25985.png,549,481,0.1145172119140625,5.0656937764503316e-05,596766529.5777316,30230.36494875778
gas_25993,WL,train,dataset\WL\train\images\gas_25993.jpg,dataset\WL\train\masks\gas_25993.png,429,366,0.085418701171875,9.060416037299619e-05,852073713.2718803,77201.4233668998
gas_25997,WL,train,dataset\WL\train\images\gas_25997.jpg,dataset\WL\train\masks\gas_25997.png,432,368,0.1501922607421875,9.095377773881743e-05,1023389165.1735183,93081.1106695061
gas_25998,WL,train,dataset\WL\train\images\gas_25998.jpg,dataset\WL\train\masks\gas_25998.png,432,367,0.4054107666015625,6.389811130976859e-05,817899058.243322,52262.20506378669
gas_25d69780c19e1351,WL,train,dataset\WL\train\images\gas_25d69780c19e1351.jpg,dataset\WL\train\masks\gas_25d69780c19e1351.png,1156,1007,0.287445068359375,0.0005848366809051255,672956378.2053053,393569.5746235251
gas_26000,WL,train,dataset\WL\train\images\gas_26000.jpg,dataset\WL\train\masks\gas_26000.png,432,368,0.2704620361328125,9.612744856523736e-05,810817281.9251666,77941.79656406702
gas_26002,WL,train,dataset\WL\train\images\gas_26002.jpg,dataset\WL\train\masks\gas_26002.png,432,368,0.2012481689453125,0.00011428314343370577,800068378.1295192,91434.32921454818
gas_26013,WL,train,dataset\WL\train\images\gas_26013.jpg,dataset\WL\train\masks\gas_26013.png,400,481,0.21893310546875,2.1297171200155004e-05,885527062.1020222,18859.22144395706
gas_26028,WL,train,dataset\WL\train\images\gas_26028.jpg,dataset\WL\train\masks\gas_26028.png,516,481,0.1594085693359375,5.634602785498143e-05,1012105741.5982162,57028.138308279726
gas_26033,WL,train,dataset\WL\train\images\gas_26033.jpg,dataset\WL\train\masks\gas_26033.png,430,365,0.045623779296875,4.632364547394449e-05,841912560.3112646,39000.45896391993
gas_26038,WL,train,dataset\WL\train\images\gas_26038.jpg,dataset\WL\train\masks\gas_26038.png,947,815,0.0419464111328125,0.00014447957026922085,1099204646.7710571,158812.61500341303
gas_26040,WL,train,dataset\WL\train\images\gas_26040.jpg,dataset\WL\train\masks\gas_26040.png,388,365,0.1499481201171875,4.023027201157441e-05,673084102.0993155,27078.356514121784
gas_26042,WL,train,dataset\WL\train\images\gas_26042.jpg,dataset\WL\train\masks\gas_26042.png,515,479,0.1255645751953125,3.0457104724648824e-05,987170093.3339485,30066.342913713423
gas_26049,WL,train,dataset\WL\train\images\gas_26049.jpg,dataset\WL\train\masks\gas_26049.png,432,368,0.158233642578125,7.724174509763572e-05,769569075.7118032,59442.85838115423
gas_26051,WL,train,dataset\WL\train\images\gas_26051.jpg,dataset\WL\train\masks\gas_26051.png,355,372,0.058746337890625,0.00014338287331119322,392869865.10271436,56330.81009580806
gas_26061,WL,train,dataset\WL\train\images\gas_26061.jpg,dataset\WL\train\masks\gas_26061.png,515,481,0.102752685546875,3.9468980974014316e-05,853600190.5836835,33690.7296815624
gas_26062,WL,train,dataset\WL\train\images\gas_26062.jpg,dataset\WL\train\masks\gas_26062.png,516,481,0.0472869873046875,4.082225652526626e-05,756738716.304683,30891.781999590457
gas_26070,WL,train,dataset\WL\train\images\gas_26070.jpg,dataset\WL\train\masks\gas_26070.png,1335,901,0.216522216796875,3.270269969374459e-05,559857845.6664972,18308.862998018263
gas_26072,WL,train,dataset\WL\train\images\gas_26072.jpg,dataset\WL\train\masks\gas_26072.png,1371,903,0.0618896484375,4.572787647515997e-05,631354353.1813304,28870.4938743304
gas_26075,WL,train,dataset\WL\train\images\gas_26075.jpg,dataset\WL\train\masks\gas_26075.png,550,479,0.3149261474609375,2.8681804716264465e-05,610278843.3475126,17503.89860736111
gas_26078,WL,train,dataset\WL\train\images\gas_26078.jpg,dataset\WL\train\masks\gas_26078.png,432,370,0.1039276123046875,3.3776937304056286e-05,831775346.0061208,28094.823713108464
gas_26083,WL,train,dataset\WL\train\images\gas_26083.jpg,dataset\WL\train\masks\gas_26083.png,432,367,0.119171142578125,3.312973904848691e-05,867570464.1766709,28742.38308434777
gas_26097,WL,train,dataset\WL\train\images\gas_26097.jpg,dataset\WL\train\masks\gas_26097.png,547,481,0.38739013671875,5.3816777939971496e-05,651970542.5829452,35086.953913589095
gas_26101,WL,train,dataset\WL\train\images\gas_26101.jpg,dataset\WL\train\masks\gas_26101.png,548,481,0.2451629638671875,3.9975442096742274e-05,549417621.722107,21963.212324081942
gas_26117,WL,train,dataset\WL\train\images\gas_26117.jpg,dataset\WL\train\masks\gas_26117.png,357,365,0.25079345703125,6.619007655367995e-05,493028544.48522884,32633.5971026267
gas_26118,WL,train,dataset\WL\train\images\gas_26118.jpg,dataset\WL\train\masks\gas_26118.png,252,365,0.46112060546875,6.552144455877754e-05,529068115.715248,34665.30721165352
gas_26126,WL,train,dataset\WL\train\images\gas_26126.jpg,dataset\WL\train\masks\gas_26126.png,548,481,0.0628662109375,2.561898711311356e-05,793958651.1142489,20340.416451240966
gas_26136,WL,train,dataset\WL\train\images\gas_26136.jpg,dataset\WL\train\masks\gas_26136.png,1080,934,0.115692138671875,5.991415534956735e-05,935751533.4195771,56064.76274189641
gas_26137,WL,train,dataset\WL\train\images\gas_26137.jpg,dataset\WL\train\masks\gas_26137.png,1080,934,0.045166015625,0.00011966761837256236,888767660.8319876,106356.70925831723
gas_26153,WL,train,dataset\WL\train\images\gas_26153.jpg,dataset\WL\train\masks\gas_26153.png,1089,934,0.046295166015625,0.00012760280429322134,1020454592.6033375,130212.8676700826
gas_26157,WL,train,dataset\WL\train\images\gas_26157.jpg,dataset\WL\train\masks\gas_26157.png,433,367,0.039093017578125,3.038080848432917e-05,1030243627.0662668,31299.634326100895
gas_26159,WL,train,dataset\WL\train\images\gas_26159.jpg,dataset\WL\train\masks\gas_26159.png,433,367,0.246795654296875,2.929671609057155e-05,1110821024.4699733,32543.408181334642
gas_26171,WL,train,dataset\WL\train\images\gas_26171.jpg,dataset\WL\train\masks\gas_26171.png,379,373,0.297943115234375,8.743303053188071e-05,829589331.1207693,72533.50931680472
gas_26183,WL,train,dataset\WL\train\images\gas_26183.jpg,dataset\WL\train\masks\gas_26183.png,1088,934,0.0659332275390625,0.00021813345875474076,869250595.5663823,189612.6389355133
gas_26186,WL,train,dataset\WL\train\images\gas_26186.jpg,dataset\WL\train\masks\gas_26186.png,1088,934,0.1354522705078125,0.0002658496570088164,675177705.4294811,179495.76140842724
gas_26192,WL,train,dataset\WL\train\images\gas_26192.jpg,dataset\WL\train\masks\gas_26192.png,433,367,0.1645355224609375,2.578660728282532e-05,1048458100.7108039,27036.17729552642
gas_26207,WL,train,dataset\WL\train\images\gas_26207.jpg,dataset\WL\train\masks\gas_26207.png,403,365,0.1255340576171875,4.410039671887532e-05,692295063.600031,30530.486951280393
gas_26210,WL,train,dataset\WL\train\images\gas_26210.jpg,dataset\WL\train\masks\gas_26210.png,434,367,0.1231842041015625,4.534552436670362e-05,1112754325.8874588,50458.42839868463
gas_26218,WL,train,dataset\WL\train\images\gas_26218.jpg,dataset\WL\train\masks\gas_26218.png,432,367,0.3661041259765625,2.6518202667345114e-05,1155950163.250688,30653.720702432416
gas_26219,WL,train,dataset\WL\train\images\gas_26219.jpg,dataset\WL\train\masks\gas_26219.png,431,367,0.36285400390625,2.99761817924105e-05,557082238.5886042,16699.198457255
gas_26220,WL,train,dataset\WL\train\images\gas_26220.jpg,dataset\WL\train\masks\gas_26220.png,432,367,0.2891387939453125,6.380046350398459e-05,704857881.9247983,44970.259571238974
gas_26227,WL,train,dataset\WL\train\images\gas_26227.jpg,dataset\WL\train\masks\gas_26227.png,565,480,0.02215576171875,9.09440796352563e-05,697459967.6023685,63429.85483603308
gas_26229,WL,train,dataset\WL\train\images\gas_26229.jpg,dataset\WL\train\masks\gas_26229.png,564,480,0.0279541015625,9.189010705829353e-05,727539702.551326,66853.70115660038
gas_26232,WL,train,dataset\WL\train\images\gas_26232.jpg,dataset\WL\train\masks\gas_26232.png,564,480,0.15460205078125,0.00019722420577288367,609537632.9512647,120215.57554749667
gas_26235,WL,train,dataset\WL\train\images\gas_26235.jpg,dataset\WL\train\masks\gas_26235.png,430,366,0.2902374267578125,6.683239725441129e-05,697310135.3239526,46602.90797349769
gas_26245,WL,train,dataset\WL\train\images\gas_26245.jpg,dataset\WL\train\masks\gas_26245.png,430,365,0.3667449951171875,4.172022791641992e-05,740471536.1774086,30892.641254943068
gas_26254,WL,train,dataset\WL\train\images\gas_26254.jpg,dataset\WL\train\masks\gas_26254.png,417,366,0.17987060546875,3.769709788793947e-05,883084075.5465741,33289.706839159735
gas_26268,WL,train,dataset\WL\train\images\gas_26268.jpg,dataset\WL\train\masks\gas_26268.png,417,366,0.5755157470703125,9.164449424153208e-05,672072669.717063,61591.75990977647
gas_26283,WL,train,dataset\WL\train\images\gas_26283.jpg,dataset\WL\train\masks\gas_26283.png,419,368,0.0808258056640625,4.1772690730904744e-05,668459521.1259668,27923.3528421237
gas_26288,WL,train,dataset\WL\train\images\gas_26288.jpg,dataset\WL\train\masks\gas_26288.png,405,367,0.05908203125,3.967769862986456e-05,617076382.3991389,24484.170732440092
gas_26293,WL,train,dataset\WL\train\images\gas_26293.jpg,dataset\WL\train\masks\gas_26293.png,405,367,0.1870880126953125,4.0543712030463664e-05,615697616.8314345,24962.66687465644
gas_26296,WL,train,dataset\WL\train\images\gas_26296.jpg,dataset\WL\train\masks\gas_26296.png,530,478,0.0942230224609375,0.00015119324928113007,250442661.8439062,37865.23980279547
gas_26300,WL,train,dataset\WL\train\images\gas_26300.jpg,dataset\WL\train\masks\gas_26300.png,431,367,0.4185638427734375,4.704724296435073e-05,897279600.4785852,42214.53137067155
